-1.328208899028397028e+01,-3.961240308221259454e+01,-3.848356717321276221e+01,-3.059879619849548149e+01,-3.860629167766835224e+01,-1.462281435244974759e+01,-1.502291054521094615e+01,-1.839744483473657866e+01,-1.275938287274977334e+01,-8.549985822745998831e+00,-1.105378201436335850e+01,-2.229712424482836042e+01
-2.294468979094001071e+01,-1.380887426754488168e+01,-1.807000963364157542e+01,-1.364593995955740979e+01,-1.674882378587671283e+01,-1.501853013753462918e+01,-2.461486927519717938e+01,-1.513955775025468142e+01,-1.601216165927645108e+01,-1.611092442187248253e+01,-1.416672259041166981e+01,-1.245477445103678527e+01
-1.886372410219257034e+01,-7.518868871976041923e+00,-1.429428447586476025e+01,-1.005581093090435196e+01,-1.697919244025831986e+01,-1.396782189944192254e+01,-1.233044571782436094e+01,-1.758294494765713267e+01,-1.272891445495972995e+01,-1.439449652612244890e+01,-1.202412251538740051e+01,-9.009948569872696211e+00
-1.730914117664296015e+01,-8.988956319709965115e+00,-1.352060488538581140e+01,-7.680933757187460742e+00,-2.287558628660364946e+01,-1.900957215172128656e+01,-1.322769186936761798e+01,-1.522495640966088182e+01,-1.191002113090562098e+01,-7.932322110073113386e+00,-1.269440883767583905e+01,-1.061448142100924841e+01
-1.641714322926535630e+01,-1.697353299355780720e+01,-1.105849285711925134e+01,-9.826756384897949559e+00,-1.565103543165628963e+01,-2.648215242832984018e+01,-1.459974973849819690e+01,-1.893759663594041953e+01,-1.798511644431900791e+01,-8.645827116388552724e+00,-2.356700023871552219e+01,-1.150534241144886671e+01
-2.225855458677455090e+01,-2.055824656654887406e+01,-8.401820664950518491e+00,-1.884019890391555663e+01,-1.621176054486590346e+01,-1.476422377042172940e+01,-1.479572820397948973e+01,-1.744588914389226275e+01,-1.484694019758785899e+01,-2.090392628644788431e+01,-7.874265363861861822e+00,-1.115292675969757497e+01
-2.164642380773098296e+01,-1.856531939733063652e+01,-7.956202224750397178e+00,-2.017566094788499242e+01,-3.960800008839822794e+01,-1.377992571563741464e+01,-1.269852319715052857e+01,-1.651369829557293301e+01,-1.390442642966803888e+01,-1.156134251768450305e+01,-1.025489240863387863e+01,-1.502206904411180233e+01
-2.093181074627760907e+01,-2.069941371816324960e+01,-1.025645881690761207e+01,-1.770916814547072704e+01,-2.400888956566076260e+01,-1.616283761367708038e+01,-1.376933088112927450e+01,-1.081333054485607015e+01,-1.463149188033566617e+01,-1.484284610493340928e+01,-1.460580467758079770e+01,-2.209649195334402094e+01
-1.226616992546772167e+01,-1.984665310564063745e+01,-1.627022606202020327e+01,-1.798896674451843580e+01,-1.750740979263956021e+01,-1.210874118787994824e+01,-1.882559102925805306e+01,-1.328805765570066555e+01,-1.094575764848723054e+01,-1.325655581620526036e+01,-1.422481139577829268e+01,-1.428798242908903049e+01
-1.378279779342773637e+01,-1.010739563542135855e+01,-1.523808075961869513e+01,-2.198149794122789302e+01,-1.825715565266215279e+01,-1.191196800077136331e+01,-2.177591031120485709e+01,-1.604252541399601029e+01,-9.230435833237953247e+00,-8.080548714053355397e+00,-8.743389677053261977e+00,-1.519957294443489637e+01
