-2.219531462174099445e+01,-1.476405475254413346e+01,-1.265093438009149018e+01,-2.509799920622066338e+01,-1.097819511177342555e+01,-1.904590018594952383e+01,-1.161087172641579635e+01,-7.935787448739752392e+00,-1.380760336573865743e+01,-5.168574923418612244e+00,-7.087933854550295010e+00,-5.872738286772020366e+00,-1.301798223387530129e+01,-8.368681941464824803e+00,-1.612528716168754173e+01
-9.616378813431266437e+00,-4.265397046511615997e+00,-3.367847435384664578e+00,-3.238547407811429579e+00,-3.861511573074092318e+00,-1.143344493751075674e+01,-1.380564251877295412e+01,-8.381542164287967722e+00,-1.267105842267056026e+01,-7.020264657667368624e+00,-3.009212103308055930e+01,-2.981823893488923627e+00,-2.938087266119646213e+00,-3.014044490235209928e+00,-1.619360215128591918e+01
-1.486354654378138740e+01,-1.808532092371028099e+01,-1.828315520434182417e+01,-3.438223727779284644e+00,-1.309842475692324193e+01,-1.418194425192148245e+01,-1.490762149839101625e+01,-8.500832906602100891e+00,-8.419528770034311549e+00,-3.641910478556301012e+00,-9.311544014994430185e+00,-3.642499296272921683e+00,-1.210861968096862817e+01,-1.229818751077054273e+01,-6.984162459942307777e+00
-2.025359632352806827e+01,-1.939425332272958258e+01,-1.337642260001834948e+01,-1.067020586029290286e+01,-1.049689676272913808e+01,-1.268296180651067573e+01,-2.249007847446053887e+01,-1.448517701012432823e+01,-8.183683821372746081e+00,-4.222062279120645911e+00,-2.253946260937650159e+00,-1.118322579940810968e+01,-1.702726748576919036e+01,-6.096430756279167085e+00,-8.712052669927004445e+00
-2.039121184371582274e+01,-4.393353978293753848e+00,-6.304591710299900953e+00,-3.990923942028440585e+00,-5.349538832298974533e+00,-1.941860113453627434e+01,-1.811933059924263745e+01,-6.288040929752907182e+00,-4.766495493854416843e+00,-1.442359742020317626e+01,-4.958582236378645369e+00,-4.242956745735723345e+00,-2.152683734726128506e+00,-1.384296440694521557e+01,-1.108258984417137327e+01
-2.948181629098076328e+01,-4.390467685471350023e+00,-7.769585745650289255e+00,-5.009017344385712889e+00,-2.150289028695719473e+00,-9.417858725932559238e+00,-7.609176015418311678e+00,-7.109791752229227768e+00,-3.580524067814661038e+01,-1.007085396317498827e+01,-2.920769606489032721e+00,-5.209422053276591136e-01,-5.759351270569121439e+00,-8.289176884431503467e+00,-1.430756967093475751e+01
-1.280871916000851130e+01,-6.861176489971394510e+00,-5.812297274999603580e+00,-1.372767303585695542e+00,-1.777120019727179212e+01,-9.491232229177636981e+00,-1.396037099301695328e+01,-1.319697342451876487e+01,-5.837616898183921599e+00,-1.901712100643817038e+01,-1.516176026789126929e+01,-1.140134028161148194e+01,-4.588155283714395516e+00,-7.511123054110706576e+00,-1.058173589623859812e+01
-2.519208003539016261e+01,-1.142035224144813554e+01,-4.177459926217393260e+00,-3.432964045801226938e+00,-1.725423318771863990e+01,-2.297812694724665405e+01,-1.296249204146861622e+01,-4.494707760184617484e+00,-7.159523356442550224e+00,-2.770757525661616150e+00,-1.006314985519975735e+01,-1.518169203073787799e+01,-1.452004077103936375e+01,-1.232103519123099389e+01,-8.459096283722480791e+00
-1.715237328536385419e+01,-1.247213522506268824e+01,-8.262562695532702506e+00,-1.656058716672954123e+00,-5.162149815402933051e+00,-7.538031950851721064e+00,-1.407337596486242148e+01,-6.629342927683923747e+00,-3.550306785098273465e+00,-5.188446986249322102e+00,-9.216995319389479135e+00,-1.107518188335310860e+01,-1.678803086995998939e+01,-1.156162967331241020e+01,-2.207753899625078375e+01
-1.072780133201057140e+01,-4.455172927777307557e+00,-1.245350721598675658e+00,-1.174945949707969994e+01,-6.659755601764572042e+00,-6.650889706491755149e+00,-1.240167414043715866e+01,-7.774291033942786200e+00,-1.072942720033912423e+01,-1.303898498188404886e+01,-5.144007913849005575e+00,-1.346109748623705471e+01,-3.344809324269987449e+00,-5.688288977025008464e+00,-2.506751799993088170e+01
-1.646702617978277416e+01,-1.763307776394012194e+01,-1.976043189897724650e+00,-1.812025864567300459e+01,-1.082761677661097011e+01,-3.932452462219862888e+00,-1.802387316701763709e+01,-9.008595002724410605e+00,-5.192690093321118638e+00,-1.421969371060238174e+01,-5.522863221643761200e-01,-6.762548230803840710e+00,-2.713749291322506529e+00,-2.580524692941265741e+00,-9.873077506954571092e+00
