-3.458588518820022983e+01,-4.177459926217393260e+00,-1.197476478943906564e+01,-2.297812694724665405e+01,-7.095410163361433042e+00,-7.159523356442550224e+00,-5.418210946816866880e+00,-1.518169203073787799e+01,-1.896250951737622259e+01,-8.459096283722480791e+00
-1.467727042564258788e+01,-8.262562695532702506e+00,-2.334783834189791296e+00,-7.538031950851721064e+00,-1.835419728209557633e+01,-3.550306785098273465e+00,-1.878730560860702781e+01,-1.107518188335310860e+01,-9.178644243996142649e+00,-2.207753899625078375e+01
-1.138529946916308688e+01,-1.245350721598675658e+00,-5.728390590158433326e+00,-6.650889706491755149e+00,-1.815456517075879717e+01,-1.072942720033912423e+01,-4.425517450685747534e+00,-1.346109748623705471e+01,-2.359142287554510276e+00,-2.506751799993088170e+01
-1.468493993728101543e+01,-1.976043189897724650e+00,-1.580382450849175413e+01,-3.932452462219862888e+00,-1.205467024680021204e+01,-5.192690093321118638e+00,-4.513731608519408134e+00,-6.762548230803840710e+00,-5.908433448247049080e-01,-9.873077506954571092e+00
-1.239416138265616851e+01,-8.570414827701100080e+00,-1.225613404656023597e+01,-7.917141866941225459e+00,-1.337741688853801669e+01,-3.495458316322902270e+00,-3.533175608935286149e+00,-1.014314617138754926e+01,-3.009540172682346970e+00,-8.902524465377075202e+00
-1.149191765235181073e+01,-6.080679391856609328e+00,-6.612221544728400957e+00,-7.860144679471671836e+00,-9.439590480409558282e+00,-1.204852992962581748e-01,-3.865677759103077094e+00,-2.071961727060619207e+00,-3.321761140859040395e+00,-7.646601409852324949e+00
-6.812513533995582016e+00,-6.561840831481675629e+00,-8.773421394881172120e+00,-8.387978467432056107e+00,-1.978701995809477410e+01,-1.764783891491326884e+01,-1.058651922692971681e+01,-8.415803975165607298e+00,-2.427071373044695335e+01,-1.872165432722587042e+01
-7.511278916632950775e+00,-1.496642861858165752e+01,-6.503794464814554921e+00,-1.659849228716894487e+01,-1.159282066800944833e+01,-1.219676166840023779e+00,-3.208474188878617905e+00,-1.273108080330173975e+00,-2.916017953287897146e+00,-1.225787782325360453e+01
-6.046771479802057314e+00,-1.512069149670521462e+01,-5.481448045393837454e+00,-1.168733792524186477e+01,-6.719805840893049442e+00,-3.025727783885885369e+00,-4.110861999956203050e+00,-2.418233972426398815e+00,-2.948344965406831442e+00,-1.376302807340084478e+01
-8.813007383498291603e+00,-6.607808657985154710e-01,-6.064031974609100928e+00,-2.062383146230963149e+01,-7.982037199643484016e+00,-6.681315480214930602e+00,-3.528684115659967091e+00,-3.739285155477174882e+00,-4.576635734866137284e+00,-1.680880261768284711e+01
-7.094995596688437267e+00,-7.896519174937569829e+00,-1.199499828862279927e+01,-8.400259799678156725e+00,-1.131551594138752748e+01,-7.973042314250013973e+00,-3.106732748359182672e+00,-1.345511055788372090e+01,-4.382944873617522497e+00,-2.786195707688173684e+01
-5.625690276342157681e+00,-2.112400062398525957e+00,-1.352367468396626293e+01,-7.314017287558116642e+00,-1.347350929721788226e+01,-1.227907223878868948e+01,-1.416685485975338388e+01,-3.194388340824929173e+00,-1.173303920549942347e+01,-1.102227564405763971e+01
