Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
39,E,28.67,7776,0.84
39,B,30.16,6780,0.0
39,D,31.68,7696,0.59
39,E,33.88,7776,0.82
39,G,35.27,7416,0.84
39,D,37.26,7536,0.8
39,C,39.32,6800,0.01
39,F,40.99,9978,0.83
39,X,41.95,6875,0.87
40,G,9.94,7496,0.77
40,C,12.2,6740,0.01
40,A,14.14,6880,-0.04
40,E,17.18,7716,0.82
40,F,18.69,9978,0.79
40,A,19.76,6900,-0.04
40,D,22.49,7736,0.58
40,C,24.75,6800,0.0
40,E,26.63,7776,0.84
40,D,27.64,7696,0.64
40,G,29.8,7376,0.77
40,B,31.97,6720,0.01
40,A,34.08,6820,0.0
40,D,36.99,7716,0.61
40,E,39.1,7656,0.78
40,F,40.38,9898,0.88
40,A,41.57,6780,0.0
40,C,44.78,6860,-0.01
40,B,46.47,6760,0.0
40,C,48.3,6800,0.0
40,G,49.98,7476,0.7
40,X,52.09,6875,0.95
41,B,9.96,6780,0.0
41,D,11.41,7736,0.61
41,B,13.67,6760,0.01
41,E,15.57,7676,0.84
41,G,16.88,7516,0.71
41,C,19.14,6860,-0.01
41,B,21.0,6720,0.01
41,F,23.05,10058,0.72
41,A,24.21,6820,0.0
41,X,27.23,6875,0.9
42,A,9.96,6720,0.01
42,D,12.89,7536,0.79
42,F,14.98,10018,0.69
42,C,15.99,6740,0.01
42,A,17.7,6840,-0.03
42,F,20.79,9998,0.79
42,A,21.8,6860,-0.04
42,E,24.86,7616,0.72
42,G,26.25,7436,0.74
42,F,28.55,10018,0.71
42,D,29.23,7716,0.61
42,A,31.35,6800,0.0
42,E,34.62,7556,0.57
42,F,36.01,10018,0.76
42,E,37.15,7556,0.62
42,C,38.65,6800,0.01
42,B,40.54,6740,0.01
42,X,42.35,6875,0.94
43,F,9.96,9818,0.8
43,D,10.73,7636,0.73
43,C,12.75,6740,0.01
43,B,14.7,6740,0.0
43,A,16.61,6880,-0.04
43,G,19.76,7456,0.83
43,A,21.91,6720,0.02
43,B,25.12,6700,0.01
43,C,27.07,6780,0.01
43,G,28.91,7516,0.72
43,A,31.26,6740,0.01
43,B,34.51,6720,0.01
43,G,36.38,7456,0.77
43,E,38.69,7736,0.86
43,F,39.99,9878,0.82
43,D,40.64,7476,0.75
43,B,42.93,6720,0.01
43,G,44.84,7396,0.75
43,A,47.16,6820,0.0
43,F,50.33,9958,0.85
43,G,51.53,7356,0.83
43,E,53.9,7516,0.56
43,B,55.31,6760,0.01
43,E,57.26,7636,0.75
43,A,58.56,6820,0.0
43,G,61.68,7376,0.86
43,E,63.87,7556,0.61
43,G,65.21,7376,0.81
43,F,67.39,9978,0.82
43,E,68.51,7636,0.75
43,D,69.67,7736,0.63
43,C,71.84,6720,0.01
43,X,73.51,6875,0.9
44,C,10.0,6820,-0.01
44,D,11.28,7716,0.65
44,E,13.5,7536,0.6
44,F,14.83,9918,0.87
44,G,15.91,7516,0.7
44,D,17.85,7576,0.83
44,C,20.09,6900,-0.02
44,A,21.75,6820,0.0
44,F,24.95,9918,0.89
44,E,26.18,7656,0.78
44,B,27.55,6720,0.0
44,X,29.38,6875,0.91
45,F,9.94,9758,0.84
45,C,10.96,6860,-0.01
45,F,12.78,9798,0.81
45,D,13.4,7636,0.72
45,B,15.46,6760,0.0
45,E,17.28,7756,0.87
45,G,18.81,7456,0.74
45,C,20.96,6800,0.0
45,G,22.63,7356,0.75
45,F,24.93,9798,0.86
45,C,25.98,6780,0.01
45,B,27.86,6780,0.01
45,C,29.69,6760,0.01
45,F,31.38,9978,0.83
45,E,32.43,7676,0.84
45,B,33.86,6760,0.01
45,E,35.71,7816,0.81
45,A,37.14,6800,0.0
45,X,40.17,6875,0.94
46,A,9.98,6760,0.01
46,G,13.26,7376,0.83
46,E,15.5,7516,0.56
46,A,17.02,6720,0.01
46,B,20.17,6760,0.01
46,D,21.75,7476,0.83
46,C,24.05,6760,0.01
46,E,25.8,7796,0.85
46,C,27.12,6760,0.01
46,F,29.03,9958,0.86
46,A,30.17,6900,-0.04
46,E,33.33,7696,0.83
46,B,34.83,6720,0.01
46,A,36.73,6740,0.01
46,C,39.93,6840,-0.01
46,G,41.69,7496,0.78
46,A,43.93,6900,-0.04
46,E,47.05,7636,0.77
46,A,48.53,6840,-0.03
46,D,51.19,7556,0.8
46,C,53.3,6720,0.01
46,G,55.1,7436,0.75
46,D,56.87,7596,0.75
46,A,59.08,6840,-0.04
46,G,62.25,7516,0.67
46,C,64.52,6760,0.01
46,F,66.23,9938,0.77
46,X,67.21,6875,0.9
47,C,9.98,6720,0.01
47,A,11.93,6720,0.01
47,C,15.18,6740,0.01
47,G,16.97,7516,0.67
47,F,19.13,9858,0.89
47,C,20.19,6740,0.02
47,B,21.98,6800,0.0
47,C,23.82,6860,-0.01
47,B,25.53,6720,0.01
47,C,27.58,6860,-0.01
47,E,29.44,7676,0.8
47,A,30.95,6760,0.0
47,E,34.26,7816,0.77
47,G,35.77,7336,0.74
47,A,38.09,6760,0.01
47,F,41.17,9958,0.62
47,G,42.15,7436,0.78
47,E,44.48,7636,0.7
47,B,45.95,6740,0.01
47,G,47.93,7416,0.89
47,F,50.2,10038,0.74
47,B,51.36,6720,0.01
47,G,53.37,7476,0.78
47,C,55.57,6800,0.0
47,A,57.27,6700,0.01
47,F,60.45,10078,0.7
47,C,61.53,6700,0.01
47,F,63.42,9898,0.9
47,A,64.69,6720,0.01
47,E,67.94,7536,0.57
47,D,69.08,7496,0.82
47,X,71.09,6875,0.91
48,E,9.55,7556,0.6
48,F,10.86,9958,0.82
48,E,12.08,7576,0.65
48,G,13.53,7496,0.78
48,F,15.81,9958,0.81
48,E,17.01,7576,0.64
48,D,18.01,7696,0.66
48,E,20.17,7676,0.81
48,A,21.48,6900,-0.04
48,G,24.73,7396,0.83
48,A,27.03,6860,-0.04
48,C,30.12,6700,0.02
48,A,31.98,6760,0.01
48,C,35.06,6740,0.01
48,G,36.82,7336,0.79
48,A,39.06,6720,0.01
48,B,42.35,6800,0.0
48,C,44.21,6800,0.01
48,A,45.95,6760,0.01
48,D,48.88,7756,0.62
48,B,51.02,6700,0.01
48,A,52.92,6860,-0.04
48,F,55.97,9838,0.79
48,B,57.19,6880,-0.01
48,D,58.63,7516,0.78
48,F,60.68,9778,0.84
48,C,61.69,6840,-0.01
48,B,63.54,6760,0.01
48,D,65.07,7636,0.73
48,G,67.31,7396,0.88
48,B,69.53,6800,-0.01
48,E,71.56,7516,0.57
48,X,72.86,6875,0.94
49,C,10.0,6900,-0.02
49,E,11.64,7756,0.87
49,A,13.08,6860,-0.03
49,D,15.82,7736,0.59
49,G,17.88,7476,0.71
49,D,19.69,7536,0.83
49,C,21.71,6840,-0.01
49,B,23.43,6800,-0.01
49,G,25.4,7356,0.82
49,C,27.66,6820,0.0
49,E,29.34,7776,0.87
49,B,30.78,6760,0.01
49,D,32.22,7576,0.81
49,F,34.49,10058,0.7
49,B,35.73,6800,-0.01
49,G,37.68,7436,0.87
49,E,40.08,7696,0.82
49,B,41.51,6840,-0.01
49,D,42.96,7696,0.65
49,A,45.07,6840,-0.03
49,F,48.34,10078,0.71
49,B,49.58,6840,-0.01
49,G,51.47,7356,0.82
49,F,53.74,10058,0.68
49,D,54.53,7536,0.73
49,E,56.59,7556,0.6
49,C,58.12,6720,0.01
49,X,59.8,6875,0.93
50,G,9.96,7416,0.75
50,A,12.2,6740,0.01
50,E,15.52,7676,0.78
50,G,16.81,7496,0.71
50,E,18.96,7756,0.88
50,C,20.27,6880,-0.01
50,B,21.93,6720,0.01
50,A,23.85,6760,0.0
50,E,27.09,7676,0.75
50,F,28.57,9758,0.8
50,C,29.79,6860,-0.01
50,E,31.71,7536,0.57
50,F,33.09,9938,0.87
50,C,34.15,6900,-0.02
50,D,35.43,7536,0.83
50,A,37.57,6860,-0.04
50,B,40.86,6900,-0.02
50,F,42.63,10038,0.74
50,D,43.26,7476,0.78
50,C,45.44,6860,-0.01
50,G,47.25,7356,0.79
50,E,49.46,7756,0.82
50,X,50.73,6875,0.9
51,F,9.95,10038,0.72
51,G,10.94,7436,0.84
51,E,13.23,7776,0.78
51,D,14.15,7736,0.58
51,E,16.26,7636,0.76
51,D,17.42,7536,0.85
51,B,19.62,6740,0.01
51,F,21.46,10058,0.69
51,C,22.7,6900,-0.01
51,E,24.55,7776,0.89
51,A,26.1,6740,0.01
51,E,29.36,7736,0.88
51,F,30.65,10018,0.72
51,B,31.84,6860,-0.01
51,G,33.82,7516,0.66
51,C,36.14,6820,-0.01
51,B,38.05,6820,-0.01
51,D,39.49,7656,0.72
51,G,41.57,7396,0.84
51,C,43.92,6840,-0.01
51,B,45.63,6900,-0.02
51,G,47.42,7516,0.69
51,D,49.27,7736,0.56
51,B,51.35,6760,0.0
51,D,53.05,7496,0.84
51,A,55.12,6880,-0.04
51,X,58.12,6875,0.94
52,E,9.55,7556,0.62
52,B,11.04,6720,0.01
52,G,12.9,7396,0.82
52,E,15.21,7536,0.59
52,D,16.4,7636,0.76
52,F,18.57,9958,0.81
52,A,19.63,6860,-0.04
52,D,22.39,7676,0.66
52,C,24.59,6800,0.0
52,E,26.3,7776,0.78
52,D,27.27,7636,0.71
52,C,29.32,6720,0.01
52,B,30.98,6780,0.01
52,E,33.05,7696,0.85
52,D,34.15,7536,0.85
52,E,36.41,7716,0.9
52,A,37.98,6720,0.02
52,D,40.67,7476,0.77
52,B,42.87,6760,0.01
52,C,44.87,6700,0.01
52,F,46.73,10078,0.64
52,G,47.75,7576,0.57
52,X,49.86,6875,0.89
53,C,10.0,6760,0.01
53,E,11.68,7616,0.73
53,B,13.12,6880,-0.02
53,D,14.56,7616,0.79
53,E,16.58,7736,0.88
53,A,17.98,6900,-0.04
53,F,21.2,9938,0.77
53,B,22.33,6800,0.0
53,C,24.22,6800,0.01
53,B,25.91,6900,-0.02
53,G,27.79,7516,0.66
53,E,29.92,7696,0.78
53,G,31.33,7456,0.79
53,C,33.49,6860,-0.01
53,B,35.28,6760,0.01
53,G,37.15,7576,0.58
53,A,39.38,6720,0.02
53,G,42.53,7436,0.86
53,B,44.91,6820,-0.01
53,C,46.74,6840,-0.01
53,F,48.39,9978,0.77
53,A,49.41,6760,0.01
53,F,52.62,9798,0.88
53,G,53.75,7536,0.68
53,E,56.03,7796,0.78
53,D,57.1,7456,0.75
53,X,59.11,6875,0.88
54,B,9.97,6900,-0.02
54,F,11.83,9778,0.84
54,B,12.94,6740,0.01
54,C,14.81,6740,0.01
54,E,16.6,7816,0.73
54,F,17.92,10078,0.66
54,E,19.09,7696,0.8
54,F,20.63,9798,0.76
54,G,21.78,7456,0.8
54,C,24.09,6760,0.01
54,E,25.93,7576,0.65
54,F,27.36,9758,0.85
54,A,28.53,6740,0.01
54,E,31.78,7756,0.85
54,F,33.2,9978,0.8
54,A,34.27,6900,-0.04
54,G,37.29,7376,0.72
54,D,39.09,7576,0.82
54,A,41.13,6880,-0.04
54,C,44.36,6820,-0.01
54,A,46.02,6800,0.0
54,C,49.25,6780,-0.01
54,D,50.54,7516,0.82
54,B,52.7,6820,-0.01
54,A,54.57,6800,0.0
54,C,57.66,6820,0.0
54,F,59.53,9858,0.83
54,C,60.66,6720,0.01
54,D,62.0,7736,0.59
54,F,64.25,9998,0.73
54,E,65.3,7596,0.7
54,D,66.27,7596,0.81
54,E,68.42,7796,0.76
54,A,69.92,6840,-0.03
54,E,72.96,7636,0.74
54,G,74.26,7456,0.73
54,X,76.38,6875,0.93
55,D,9.56,7736,0.61
55,F,11.6,9778,0.84
55,D,12.35,7516,0.81
55,E,14.36,7816,0.74
55,D,15.43,7616,0.79
55,C,17.61,6900,-0.01
55,B,19.38,6880,-0.01
55,G,21.38,7556,0.61
55,D,23.35,7756,0.57
55,C,25.61,6800,0.0
55,B,27.49,6860,-0.02
55,F,29.49,9798,0.86
55,D,30.12,7596,0.75
55,C,32.33,6860,-0.01
55,F,33.98,9878,0.87
55,A,35.07,6740,0.01
55,X,38.13,6875,0.92
56,C,9.97,6860,-0.01
56,B,11.68,6820,-0.01
56,D,13.14,7576,0.81
56,G,15.28,7436,0.77
56,C,17.44,6760,0.01
56,E,19.13,7696,0.83
56,A,20.5,6900,-0.04
56,B,23.73,6720,0.01
56,G,25.74,7416,0.87
56,B,27.99,6860,-0.01
56,G,30.02,7576,0.58
56,B,32.17,6720,0.01
56,D,33.67,7636,0.71
56,A,35.95,6880,-0.04
56,F,39.1,9938,0.87
56,X,40.08,6875,0.86
57,B,9.98,6820,0.0
57,C,11.88,6760,0.01
57,A,13.74,6720,0.01
57,F,16.82,9998,0.78
57,B,18.04,6780,0.0
57,C,19.9,6780,0.01
57,E,21.76,7816,0.77
57,F,23.14,10038,0.73
57,B,24.32,6840,-0.01
57,G,26.24,7496,0.69
57,E,28.44,7696,0.85
57,C,29.92,6760,0.0
57,F,31.81,10018,0.73
57,C,32.94,6800,0.0
57,E,34.7,7536,0.59
57,F,36.21,9958,0.82
57,C,37.43,6840,-0.01
57,G,39.25,7536,0.59
57,B,41.6,6760,0.01
57,C,43.58,6800,0.0
57,B,45.35,6880,-0.02
57,C,47.26,6800,0.0
57,G,48.99,7436,0.82
57,B,51.23,6800,0.0
57,C,53.05,6740,0.01
57,E,54.83,7696,0.8
57,G,56.37,7496,0.74
57,F,58.65,9958,0.81
57,D,59.45,7716,0.6
57,E,61.63,7516,0.56
57,C,63.06,6860,-0.01
57,B,64.84,6820,-0.01
57,F,66.68,9958,0.79
57,E,67.78,7816,0.8
57,G,69.09,7516,0.74
57,C,71.28,6780,0.01
57,F,73.13,9778,0.84
57,C,74.27,6820,0.0
57,B,75.94,6740,0.01
57,F,77.88,9798,0.83
57,E,78.98,7656,0.77
57,D,80.0,7756,0.58
57,C,82.15,6880,-0.01
57,B,83.89,6820,-0.01
57,F,85.73,9878,0.88
57,G,86.71,7536,0.67
57,E,89.08,7556,0.59
57,D,90.02,7776,0.56
57,F,92.23,10038,0.71
57,D,93.06,7656,0.66
57,E,95.08,7676,0.79
57,C,96.41,6800,0.0
57,F,98.1,10018,0.76
57,G,99.33,7516,0.73
57,E,101.61,7736,0.85
57,A,103.06,6820,0.0
57,X,106.1,6875,0.9
58,B,10.0,6860,-0.02
58,C,11.88,6860,-0.01
58,G,13.63,7336,0.73
58,F,15.84,10078,0.69
58,B,17.06,6720,0.01
58,F,19.11,9938,0.85
58,D,19.94,7496,0.86
58,G,22.19,7536,0.7
58,B,24.32,6840,-0.01
58,E,26.37,7576,0.65
58,G,27.69,7356,0.8
58,E,30.1,7656,0.78
58,G,31.55,7396,0.81
58,D,33.41,7516,0.8
58,A,35.61,6900,-0.04
58,F,38.8,9778,0.8
58,E,39.83,7776,0.83
58,F,41.29,10038,0.72
58,B,42.28,6720,0.01
58,F,44.3,9838,0.87
58,A,45.39,6760,0.01
58,B,48.52,6740,0.01
58,D,50.08,7676,0.68
58,B,52.28,6760,0.0
58,C,54.14,6760,0.01
58,E,55.85,7636,0.71
58,F,57.16,9818,0.86
58,B,58.28,6740,0.01
58,A,60.16,6820,0.0
58,E,63.24,7816,0.78
58,C,64.6,6860,-0.01
58,A,66.53,6880,-0.04
58,D,69.31,7636,0.73
58,G,71.54,7396,0.9
58,X,73.66,6875,0.92
59,D,9.56,7496,0.85
59,E,11.6,7556,0.61
59,C,13.0,6840,-0.01
59,E,14.79,7676,0.75
59,A,16.27,6720,0.01
59,E,19.6,7796,0.81
59,A,21.1,6860,-0.04
59,C,24.12,6900,-0.02
59,A,25.98,6800,0.0
59,C,29.26,6800,0.0
59,D,30.74,7556,0.8
59,G,32.9,7456,0.86
59,D,34.75,7536,0.86
59,E,36.9,7536,0.57
59,A,38.26,6800,0.0
59,D,41.17,7516,0.8
59,G,43.22,7336,0.75
59,E,45.42,7736,0.86
59,F,46.84,9918,0.89
59,B,47.96,6900,-0.02
59,E,49.76,7736,0.79
59,D,50.85,7616,0.79
59,G,53.05,7516,0.71
59,A,55.32,6840,-0.03
59,D,58.17,7716,0.6
59,A,60.32,6720,0.01
59,E,63.62,7616,0.69
59,G,65.15,7356,0.8
59,F,67.4,9938,0.79
59,E,68.6,7596,0.68
59,B,70.16,6880,-0.01
59,A,72.07,6840,-0.03
59,B,75.34,6820,-0.01
59,G,77.21,7476,0.8
59,B,79.46,6740,0.01
59,F,81.32,9758,0.85
59,C,82.54,6840,0.0
59,X,84.18,6875,0.92
60,G,9.95,7556,0.63
60,F,12.16,9838,0.9
60,B,13.42,6800,-0.01
60,F,15.31,9858,0.79
60,C,16.5,6720,0.02
60,D,17.89,7496,0.85
60,F,20.12,10038,0.74
60,G,21.21,7436,0.85
60,D,23.23,7736,0.62
60,B,25.34,6780,0.01
60,F,27.18,10018,0.78
60,E,28.29,7796,0.82
60,A,29.69,6800,0.0
60,X,32.73,6875,0.95
61,E,9.55,7596,0.69
61,G,10.93,7536,0.65
61,C,13.29,6740,0.01
61,G,15.1,7456,0.83
61,C,17.3,6860,-0.01
61,A,19.0,6720,0.01
61,G,22.08,7476,0.85
61,C,24.34,6880,-0.02
61,A,26.14,6840,-0.04
61,F,29.18,9778,0.83
61,G,30.31,7456,0.82
61,D,32.27,7576,0.75
61,G,34.31,7516,0.69
61,A,36.61,6720,0.01
61,G,39.92,7396,0.84
61,A,42.18,6760,0.01
61,G,45.46,7436,0.86
61,B,47.62,6800,-0.01
61,X,49.43,6875,0.91
62,A,9.99,6780,0.0
62,B,13.2,6860,-0.01
62,C,15.05,6800,0.0
62,E,16.81,7576,0.65
62,B,18.27,6800,0.0
62,A,20.17,6820,0.0
62,G,23.39,7376,0.77
62,E,25.54,7796,0.75
62,C,26.96,6880,-0.01
62,B,28.86,6720,0.01
62,C,30.74,6820,0.0
62,A,32.61,6760,0.01
62,C,35.86,6860,-0.01
62,E,37.76,7576,0.63
62,D,38.81,7776,0.58
62,F,40.82,9778,0.77
62,D,41.52,7636,0.73
62,B,43.62,6860,-0.01
62,E,45.45,7576,0.64
62,A,46.76,6800,0.0
62,D,49.65,7476,0.79
62,F,51.68,9958,0.82
62,G,52.83,7496,0.77
62,F,54.96,10018,0.72
62,A,55.98,6900,-0.04
62,C,59.11,6800,0.0
62,X,60.76,6875,0.93
63,G,9.94,7596,0.54
63,D,11.86,7516,0.87
63,F,13.92,9878,0.91
63,A,15.02,6820,-0.0
63,F,18.14,9898,0.86
63,C,19.15,6880,-0.01
63,F,20.89,9958,0.81
63,G,21.88,7416,0.85
63,D,23.7,7676,0.67
63,A,25.85,6760,0.01
63,C,28.95,6820,0.0
63,F,30.75,9998,0.8
63,D,31.54,7676,0.64
63,C,33.78,6780,0.01
63,G,35.63,7376,0.73
63,E,38.04,7536,0.56
63,D,38.96,7616,0.75
63,E,41.15,7536,0.55
63,F,42.66,9918,0.79
63,B,43.69,6860,-0.02
63,G,45.68,7496,0.7
63,F,47.89,9918,0.84
63,C,49.0,6760,0.01
63,E,50.69,7736,0.86
63,F,52.17,9978,0.79
63,D,53.02,7776,0.59
63,F,55.08,10078,0.67
63,D,55.66,7556,0.55
63,C,57.85,6860,-0.01
63,G,59.7,7416,0.83
63,C,62.09,6820,-0.01
63,D,63.42,7476,0.81
63,C,65.71,6740,0.01
63,G,67.42,7476,0.75
63,C,69.66,6740,0.01
63,D,70.99,7556,0.78
63,B,73.02,6840,-0.01
63,G,75.04,7396,0.83
63,D,76.93,7676,0.64
63,B,79.08,6840,-0.01
63,F,81.0,9798,0.78
63,A,82.16,6820,-0.0
63,X,85.19,6875,0.91
64,D,9.56,7536,0.79
64,E,11.68,7736,0.9
64,C,13.21,6800,0.0
64,A,15.12,6900,-0.04
64,E,18.16,7776,0.84
64,B,19.58,6720,0.01
64,F,21.54,9878,0.9
64,B,22.69,6880,-0.02
64,G,24.57,7496,0.76
64,D,26.37,7576,0.86
64,A,28.42,6880,-0.04
64,D,31.2,7476,0.8
64,C,33.38,6780,0.0
64,D,34.68,7616,0.76
64,B,36.8,6860,-0.02
64,C,38.77,6800,0.01
64,B,40.55,6740,0.01
64,G,42.56,7516,0.73
64,B,44.77,6860,-0.01
64,C,46.6,6740,0.01
64,D,47.9,7696,0.67
64,F,49.95,9938,0.83
64,C,51.06,6840,-0.01
64,E,52.77,7696,0.84
64,X,54.04,6875,0.9
65,D,9.58,7516,0.88
65,F,11.68,9838,0.81
65,D,12.39,7736,0.6
65,C,14.63,6820,-0.01
65,F,16.51,9758,0.77
65,G,17.54,7336,0.76
65,D,19.4,7476,0.79
65,A,21.56,6740,0.01
65,F,24.64,9758,0.83
65,G,25.74,7456,0.8
65,E,27.89,7756,0.8
65,F,29.17,9938,0.77
65,D,29.93,7476,0.71
65,G,32.02,7436,0.81
65,E,34.43,7796,0.8
65,A,35.92,6700,0.02
65,D,38.88,7576,0.78
65,E,40.98,7516,0.57
65,B,42.29,6700,0.01
65,X,44.12,6875,0.84
66,D,9.56,7596,0.8
66,G,11.63,7396,0.79
66,A,14.01,6720,0.01
66,D,16.72,7576,0.73
66,F,18.88,9838,0.83
66,A,20.09,6800,0.01
66,D,22.75,7656,0.66
66,A,24.99,6760,0.01
66,E,28.3,7776,0.86
66,C,29.78,6760,0.01
66,B,31.65,6820,-0.01
66,X,33.46,6875,0.89
67,B,9.98,6700,0.02
67,D,11.45,7716,0.64
67,B,13.46,6880,-0.01
67,E,15.31,7656,0.79
67,C,16.8,6780,0.0
67,F,18.54,9778,0.84
67,E,19.57,7816,0.79
67,F,21.07,10058,0.67
67,E,22.1,7816,0.77
67,A,23.48,6840,-0.03
67,C,26.76,6900,-0.01
67,F,28.63,9758,0.78
67,D,29.26,7676,0.63
67,E,31.25,7596,0.66
67,C,32.69,6720,0.01
67,E,34.54,7576,0.65
67,F,35.9,9878,0.83
67,E,37.16,7756,0.84
67,D,38.32,7616,0.72
67,C,40.51,6800,0.0
67,A,42.32,6760,0.0
67,E,45.56,7656,0.75
67,C,46.87,6800,0.0
67,F,48.74,9838,0.92
67,A,49.85,6860,-0.04
67,G,52.99,7416,0.8
67,A,55.16,6740,0.01
67,G,58.41,7436,0.76
67,D,60.35,7596,0.8
67,G,62.43,7536,0.65
67,A,64.69,6820,-0.0
67,B,67.71,6740,0.01
67,A,69.7,6760,0.01
67,G,72.93,7336,0.77
67,B,75.33,6840,-0.01
67,E,77.16,7776,0.87
67,B,78.47,6720,0.01
67,D,79.98,7496,0.84
67,B,82.22,6740,0.0
67,F,84.25,9798,0.9
67,D,85.09,7736,0.61
67,F,87.08,9978,0.74
67,A,88.14,6820,-0.0
67,F,91.4,9758,0.86
67,G,92.44,7576,0.57
67,C,94.62,6900,-0.02
67,X,96.24,6875,0.95
68,A,9.99,6860,-0.04
68,B,13.12,6760,0.01
68,E,15.04,7816,0.73
68,C,16.36,6780,0.01
68,E,18.15,7576,0.63
68,D,19.25,7736,0.59
68,G,21.46,7376,0.79
68,A,23.68,6840,-0.03
68,B,26.78,6740,0.01
68,C,28.67,6780,0.01
68,G,30.55,7396,0.85
68,A,32.94,6880,-0.04
68,D,35.64,7756,0.6
68,B,37.81,6780,-0.01
68,E,39.72,7776,0.83
68,D,40.75,7516,0.84
68,B,42.9,6720,0.01
68,E,44.89,7516,0.55
68,B,46.23,6840,-0.01
68,D,47.65,7536,0.87
68,A,49.74,6820,-0.01
68,E,52.97,7536,0.59
68,A,54.48,6720,0.01
68,G,57.56,7436,0.81
68,F,59.71,9918,0.77
68,B,60.94,6880,-0.02
68,F,62.92,9858,0.77
68,D,63.55,7696,0.66
68,F,65.7,10018,0.74
68,C,66.76,6860,-0.01
68,B,68.45,6820,-0.01
68,A,70.39,6900,-0.04
68,B,73.44,6840,-0.01
68,A,75.26,6800,-0.0
68,E,78.48,7716,0.8
68,C,79.89,6840,-0.01
68,G,81.59,7496,0.72
68,X,83.69,6875,0.91
69,G,9.94,7576,0.59
69,F,12.22,9978,0.77
69,G,13.29,7376,0.77
69,A,15.67,6880,-0.04
69,C,18.77,6800,0.0
69,E,20.5,7696,0.79
69,F,22.0,9998,0.74
69,G,23.06,7476,0.73
69,C,25.25,6780,0.0
69,B,27.18,6740,0.01
69,D,28.7,7676,0.68
69,A,30.75,6820,-0.01
69,E,34.03,7616,0.71
69,D,34.94,7676,0.64
69,A,37.05,6760,0.01
69,D,39.82,7656,0.67
69,A,41.98,6880,-0.04
69,E,45.07,7536,0.6
69,A,46.44,6760,0.01
69,F,49.63,10018,0.75
69,E,50.64,7736,0.85
69,F,51.95,9958,0.79
69,C,52.98,6840,-0.01
69,F,54.89,9958,0.81
69,C,55.96,6720,0.01
69,E,57.72,7656,0.8
69,F,59.15,10038,0.74
69,D,59.77,7476,0.83
69,E,61.93,7536,0.57
69,C,63.26,6840,-0.01
69,B,65.14,6740,0.01
69,E,67.03,7556,0.6
69,B,68.6,6880,-0.02
69,A,70.54,6740,0.01
69,B,73.9,6820,-0.01
69,F,75.69,9878,0.88
69,E,76.72,7656,0.76
69,B,78.09,6860,-0.01
69,D,79.53,7556,0.86
69,A,81.69,6800,0.0
69,D,84.48,7716,0.63
69,G,86.57,7436,0.83
69,X,88.68,6875,0.9
70,D,9.58,7476,0.77
70,E,11.64,7816,0.81
70,F,12.95,10038,0.7
70,B,14.19,6760,0.01
70,F,16.01,9798,0.78
70,B,17.08,6780,0.0
70,D,18.77,7496,0.77
70,E,20.95,7636,0.76
70,D,22.03,7756,0.6
70,E,24.03,7816,0.83
70,G,25.33,7376,0.78
70,F,27.67,9958,0.82
70,E,28.7,7696,0.86
70,D,29.87,7676,0.68
70,E,31.9,7516,0.56
70,F,33.4,9938,0.79
70,B,34.5,6740,0.01
70,C,36.36,6820,0.0
70,D,37.79,7776,0.59
70,F,39.78,9798,0.86
70,B,41.04,6740,0.01
70,E,43.0,7636,0.75
70,G,44.5,7376,0.81
70,D,46.31,7736,0.61
70,C,48.37,6820,0.01
70,E,50.13,7576,0.61
70,B,51.49,6840,-0.01
70,E,53.42,7816,0.81
70,F,54.84,10078,0.69
70,D,55.5,7556,0.83
70,C,57.75,6840,-0.01
70,E,59.5,7756,0.85
70,A,61.07,6720,0.02
70,X,64.15,6875,0.94
71,F,9.98,9938,0.9
71,A,11.06,6880,-0.04
71,G,14.33,7436,0.82
71,A,16.53,6760,0.01
71,C,19.87,6900,-0.01
71,D,21.14,7596,0.8
71,F,23.28,9998,0.8
71,C,24.54,6820,0.01
71,A,26.39,6720,0.01
71,B,29.56,6740,0.01
71,C,31.43,6900,-0.01
71,E,33.3,7656,0.74
71,X,34.58,6875,0.94
72,G,9.92,7576,0.6
72,E,12.03,7796,0.79
72,B,13.44,6800,0.0
72,C,15.5,6760,0.01
72,A,17.34,6740,0.01
72,F,20.55,9998,0.76
72,D,21.29,7716,0.62
72,X,23.28,6875,0.92
73,F,9.96,9918,0.89
73,D,10.62,7596,0.8
73,B,12.7,6800,-0.01
73,G,14.65,7576,0.6
73,E,17.03,7596,0.67
73,F,18.32,10038,0.76
73,E,19.37,7816,0.8
73,D,20.3,7696,0.64
73,F,22.39,9858,0.85
73,G,23.43,7376,0.74
73,E,25.75,7776,0.86
73,G,27.05,7496,0.75
73,A,29.27,6820,0.0
73,B,32.4,6900,-0.02
73,E,34.29,7756,0.82
73,C,35.64,6880,-0.01
73,B,37.32,6880,-0.01
73,A,39.17,6760,0.01
73,E,42.29,7756,0.84
73,B,43.8,6720,0.01
73,D,45.3,7656,0.65
73,A,47.47,6760,0.01
73,G,50.63,7536,0.67
73,A,52.88,6720,0.01
73,G,56.06,7576,0.61
73,E,58.24,7796,0.81
73,D,59.17,7656,0.73
73,A,61.32,6740,0.01
73,B,64.42,6880,-0.01
73,C,66.23,6720,0.01
73,D,67.68,7756,0.58
73,F,69.8,10018,0.7
73,X,70.77,6875,0.9
74,B,10.0,6720,0.01
