Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
240,E,15.47,7516,0.55
240,B,16.8,6840,-0.01
240,F,18.76,9758,0.78
240,G,19.84,7376,0.72
240,F,22.12,9858,0.82
240,G,23.26,7476,0.76
240,C,25.47,6840,-0.01
240,G,27.28,7476,0.73
240,C,29.64,6860,-0.01
240,B,31.46,6740,0.01
240,A,33.49,6840,-0.03
240,G,36.5,7496,0.7
240,D,38.26,7716,0.62
240,C,40.4,6800,0.01
240,E,42.18,7536,0.58
240,F,43.58,9958,0.84
240,A,44.74,6760,0.01
240,G,47.99,7516,0.68
240,E,50.16,7716,0.86
240,D,51.3,7616,0.68
240,B,53.32,6720,0.01
240,X,55.15,6875,0.92
241,G,9.93,7496,0.73
241,D,11.77,7756,0.56
241,B,14.0,6860,-0.01
241,A,16.01,6720,0.01
241,C,19.29,6780,0.01
241,B,21.11,6780,0.0
241,E,22.95,7616,0.74
241,D,23.98,7516,0.83
241,G,26.23,7576,0.59
241,E,28.49,7756,0.88
241,C,29.91,6820,-0.01
241,F,31.77,9858,0.91
241,A,32.87,6840,-0.03
241,G,35.97,7336,0.78
241,B,38.15,6840,-0.01
241,C,40.01,6700,0.02
241,B,41.78,6700,0.02
241,F,43.8,9958,0.77
241,C,44.92,6880,-0.01
241,A,46.73,6880,-0.04
241,C,50.01,6840,0.0
241,G,51.79,7356,0.76
241,B,54.07,6900,-0.02
241,D,55.5,7536,0.87
241,A,57.81,6840,-0.03
241,C,60.85,6740,0.01
241,E,62.58,7576,0.64
241,X,63.87,6875,0.94
242,F,9.98,10018,0.76
242,G,11.02,7496,0.79
242,D,12.78,7676,0.68
242,G,14.87,7356,0.73
242,F,17.14,9878,0.85
242,D,17.78,7556,0.86
242,G,19.99,7516,0.71
242,D,21.97,7636,0.7
242,F,24.23,9778,0.85
242,C,25.27,6900,-0.01
242,B,27.13,6840,-0.01
242,E,29.16,7676,0.8
242,D,30.24,7676,0.66
242,F,32.48,9918,0.8
242,C,33.54,6800,0.0
242,B,35.21,6840,-0.01
242,F,37.0,10018,0.74
242,C,38.14,6800,0.01
242,D,39.53,7556,0.82
242,F,41.56,9958,0.84
242,B,42.64,6880,-0.01
242,D,44.32,7576,0.85
242,G,46.34,7376,0.81
242,E,48.56,7636,0.76
242,B,50.12,6780,0.01
242,G,52.02,7556,0.62
242,B,54.16,6740,0.01
242,D,55.7,7756,0.57
242,B,57.73,6740,0.01
242,C,59.81,6760,0.01
242,D,61.17,7716,0.62
242,A,63.28,6800,0.0
242,X,66.31,6875,0.9
243,C,9.97,6740,0.01
243,D,11.27,7616,0.75
243,C,13.47,6840,-0.01
243,G,15.3,7536,0.64
243,B,17.45,6780,0.0
243,F,19.43,9898,0.9
243,G,20.45,7556,0.61
243,F,22.66,10038,0.76
243,B,23.67,6800,-0.01
243,A,25.66,6780,0.0
243,E,28.74,7696,0.79
243,D,29.73,7716,0.62
243,G,31.96,7476,0.82
243,E,34.31,7616,0.73
243,G,35.75,7416,0.8
243,E,38.1,7776,0.86
243,A,39.55,6900,-0.04
243,D,42.21,7696,0.66
243,G,44.35,7456,0.81
243,B,46.65,6700,0.01
243,G,48.73,7596,0.54
243,D,50.55,7496,0.8
243,C,52.68,6740,0.01
243,A,54.42,6880,-0.04
243,D,57.08,7756,0.57
243,F,59.24,9978,0.82
243,X,60.2,6875,0.89
244,G,9.92,7576,0.58
244,D,11.92,7476,0.81
244,F,14.2,9898,0.82
244,B,15.17,6720,0.01
244,G,17.1,7336,0.78
244,A,19.32,6720,0.01
244,B,22.43,6880,-0.01
244,A,24.4,6740,0.01
244,B,27.57,6720,0.01
244,A,29.59,6760,0.01
244,F,32.67,9838,0.88
244,A,33.74,6780,0.0
244,F,36.84,9758,0.8
244,C,38.05,6800,0.0
244,D,39.55,7576,0.8
244,B,41.73,6780,0.0
244,F,43.79,9758,0.81
244,A,44.99,6760,0.01
244,D,47.88,7676,0.66
244,E,49.99,7736,0.89
244,B,51.34,6820,-0.01
244,A,53.39,6900,-0.04
244,E,56.43,7656,0.79
244,G,57.92,7516,0.72
244,F,60.16,9918,0.9
244,B,61.41,6720,0.01
244,E,63.4,7816,0.78
244,F,64.78,9998,0.77
244,D,65.6,7616,0.73
244,G,67.65,7376,0.83
244,B,69.91,6880,-0.01
244,E,71.77,7796,0.83
244,D,72.74,7756,0.57
244,E,74.85,7756,0.85
244,F,76.12,9778,0.78
244,A,77.17,6840,-0.03
244,G,80.23,7356,0.74
244,D,82.23,7636,0.69
244,F,84.43,9838,0.86
244,G,85.4,7416,0.81
244,D,87.18,7676,0.65
244,E,89.37,7636,0.75
244,A,90.7,6760,0.01
244,B,94.03,6740,0.01
244,C,95.9,6840,-0.01
244,X,97.53,6875,0.86
245,F,9.96,9978,0.71
245,B,11.19,6740,0.01
245,E,13.28,7736,0.89
245,A,14.67,6800,0.0
245,G,17.81,7576,0.57
245,B,20.18,6840,-0.01
245,D,21.82,7656,0.74
245,C,23.86,6860,-0.01
245,X,25.49,6875,0.92
246,G,9.97,7416,0.85
246,F,12.22,10078,0.68
246,E,13.26,7536,0.58
246,C,14.76,6780,0.0
246,B,16.6,6860,-0.01
246,A,18.51,6720,0.02
246,G,21.57,7456,0.75
246,D,23.38,7736,0.61
246,X,25.35,6875,0.94
247,B,9.98,6800,0.0
247,C,11.97,6840,-0.01
247,G,13.86,7476,0.77
247,F,16.14,9798,0.82
247,B,17.26,6880,-0.02
247,E,19.26,7796,0.83
247,G,20.72,7556,0.63
247,A,22.94,6840,-0.03
247,E,25.98,7516,0.57
247,C,27.42,6740,0.01
247,F,29.25,9838,0.92
247,D,29.87,7656,0.7
247,X,31.86,6875,0.92
248,G,9.97,7416,0.87
248,D,11.71,7516,0.82
248,A,13.97,6780,0.0
248,D,16.81,7756,0.57
248,F,18.82,10038,0.75
248,G,19.8,7476,0.83
248,F,22.02,9838,0.93
248,C,23.04,6720,0.02
248,B,24.98,6780,0.0
248,A,27.05,6800,0.0
248,F,30.24,9778,0.87
248,E,31.34,7736,0.87
248,G,32.71,7536,0.65
248,B,34.87,6880,-0.02
248,D,36.51,7476,0.78
248,B,38.64,6820,0.0
248,F,40.66,9938,0.88
248,G,41.69,7436,0.87
248,D,43.46,7616,0.77
248,E,45.55,7676,0.78
248,C,46.89,6880,-0.01
248,A,48.8,6880,-0.04
248,X,51.81,6875,0.9
249,G,9.96,7496,0.76
249,B,12.1,6820,-0.01
249,C,14.01,6820,0.01
249,G,15.85,7576,0.6
249,E,18.22,7796,0.84
249,D,19.16,7656,0.69
249,B,21.26,6780,0.01
249,D,22.78,7576,0.79
249,E,24.84,7656,0.78
249,C,26.21,6720,0.01
249,A,28.16,6740,0.01
249,F,31.47,9998,0.76
249,X,32.46,6875,0.93
250,A,9.99,6780,0.0
250,D,12.73,7456,0.74
250,E,15.01,7816,0.84
250,G,16.36,7576,0.56
250,A,18.64,6740,0.01
250,F,21.84,9938,0.79
250,A,22.9,6800,0.0
250,D,25.72,7576,0.82
250,E,27.78,7796,0.83
250,D,28.73,7656,0.71
250,F,30.8,9938,0.87
250,A,32.03,6820,0.0
250,E,35.27,7736,0.84
250,A,36.69,6800,0.0
250,G,39.8,7396,0.86
250,C,42.06,6860,-0.01
250,F,43.92,9798,0.87
250,D,44.74,7616,0.72
250,F,46.84,9938,0.77
250,D,47.62,7656,0.7
250,A,49.74,6880,-0.04
250,E,53.02,7756,0.9
250,A,54.44,6800,0.0
250,E,57.58,7716,0.9
250,F,59.1,9858,0.88
250,A,60.34,6720,0.02
250,E,63.69,7676,0.76
250,A,65.13,6700,0.02
250,E,68.29,7756,0.9
250,B,69.61,6820,-0.01
250,X,71.41,6875,0.91
251,F,9.97,9818,0.85
251,C,11.21,6720,0.01
251,B,13.12,6800,0.0
251,E,15.06,7676,0.79
251,C,16.6,6780,0.01
251,E,18.31,7636,0.67
251,B,19.8,6860,-0.01
251,E,21.78,7536,0.58
251,B,23.11,6900,-0.02
251,E,25.11,7736,0.84
251,F,26.6,9838,0.86
251,E,27.82,7776,0.86
251,B,29.27,6740,0.01
251,G,31.21,7556,0.59
251,B,33.45,6800,-0.01
251,E,35.26,7656,0.8
251,B,36.64,6800,0.0
251,A,38.7,6760,0.01
251,F,41.77,9998,0.8
251,A,43.0,6900,-0.04
251,D,45.86,7516,0.88
251,C,47.98,6840,-0.01
251,E,49.92,7556,0.61
251,A,51.45,6860,-0.04
251,C,54.61,6740,0.01
251,F,56.47,9938,0.84
251,B,57.48,6860,-0.01
251,F,59.3,9858,0.81
251,E,60.49,7516,0.56
251,C,61.95,6900,-0.01
251,D,63.47,7516,0.87
251,G,65.48,7596,0.56
251,X,67.57,6875,0.87
252,G,9.95,7396,0.85
252,E,12.23,7536,0.57
252,C,13.59,6820,0.01
252,D,15.04,7616,0.77
252,F,17.27,9938,0.82
252,A,18.51,6740,0.01
252,G,21.8,7476,0.82
252,B,24.16,6860,-0.01
252,F,25.95,9818,0.92
252,B,26.99,6700,0.02
252,F,28.86,9878,0.92
252,E,29.96,7676,0.84
252,A,31.39,6880,-0.04
252,G,34.42,7476,0.76
252,A,36.8,6720,0.01
252,F,40.06,9778,0.77
252,C,41.23,6880,-0.01
252,A,43.15,6780,0.01
252,B,46.25,6780,-0.01
252,D,47.67,7656,0.7
252,X,49.65,6875,0.92
253,E,9.48,7776,0.89
253,B,10.95,6820,-0.01
253,C,13.04,6800,0.01
253,G,14.78,7516,0.65
253,B,16.99,6760,0.01
253,G,19.0,7356,0.78
253,C,21.36,6840,0.0
253,F,23.14,9938,0.89
253,C,24.32,6780,0.01
253,E,26.13,7796,0.83
253,G,27.56,7396,0.83
253,E,29.73,7576,0.62
253,D,30.77,7516,0.84
253,B,32.95,6880,-0.01
253,C,34.79,6760,0.01
253,D,36.11,7636,0.67
253,B,38.18,6780,-0.01
253,F,40.06,9878,0.9
253,B,41.24,6720,0.01
253,A,43.28,6820,0.0
253,X,46.3,6875,0.92
254,E,9.55,7716,0.84
254,A,10.87,6880,-0.04
254,G,13.98,7576,0.59
254,C,16.18,6880,-0.01
254,D,17.47,7596,0.84
254,F,19.55,9918,0.89
254,B,20.75,6800,0.0
254,X,22.56,6875,0.93
255,C,9.96,6760,0.01
255,F,11.77,10078,0.69
255,A,12.81,6860,-0.03
255,E,15.99,7816,0.78
255,A,17.37,6820,0.0
255,E,20.65,7576,0.62
255,B,22.23,6740,0.01
255,G,24.14,7496,0.77
255,B,26.28,6760,0.0
255,C,28.15,6800,0.0
255,G,29.92,7556,0.58
255,F,32.12,9798,0.9
255,D,32.89,7476,0.84
255,X,34.91,6875,0.89
256,G,9.93,7536,0.65
256,F,12.1,9838,0.87
256,C,13.24,6760,0.01
256,E,15.04,7696,0.87
256,C,16.52,6860,-0.01
256,G,18.41,7536,0.68
256,E,20.65,7716,0.8
256,A,22.04,6780,0.01
256,D,24.9,7596,0.77
256,G,27.17,7336,0.76
256,B,29.49,6840,-0.01
256,C,31.38,6880,-0.01
256,B,33.18,6760,0.01
256,C,35.3,6700,0.01
256,A,37.18,6740,0.01
256,G,40.42,7556,0.58
256,B,42.79,6900,-0.02
256,C,44.76,6800,0.0
256,D,46.03,7716,0.63
256,B,48.04,6740,0.01
256,A,49.92,6780,0.0
256,C,53.04,6720,0.01
256,D,54.51,7676,0.7
256,G,56.72,7376,0.77
256,B,58.94,6860,-0.01
256,A,60.91,6820,0.0
256,G,64.09,7556,0.62
256,D,65.82,7476,0.82
256,E,68.11,7716,0.81
256,F,69.55,9798,0.84
256,X,70.54,6875,0.9
257,E,9.54,7816,0.83
257,A,10.97,6840,-0.03
257,F,14.16,9858,0.8
257,E,15.38,7516,0.57
257,C,16.74,6720,0.01
257,A,18.61,6760,0.0
257,G,21.68,7516,0.74
257,C,23.83,6760,0.01
257,G,25.74,7416,0.85
257,C,27.96,6740,0.01
257,B,29.74,6840,-0.01
257,E,31.68,7676,0.79
257,D,32.69,7496,0.82
257,F,34.81,9878,0.93
257,A,35.91,6800,0.0
257,B,39.11,6900,-0.02
257,D,40.65,7756,0.61
257,F,42.66,9858,0.91
257,G,43.82,7376,0.81
257,A,46.17,6720,0.01
257,D,49.13,7556,0.86
257,E,51.3,7716,0.8
257,G,52.8,7516,0.72
257,F,55.06,10018,0.72
257,G,56.16,7576,0.6
257,A,58.38,6860,-0.04
257,C,61.66,6760,0.01
257,X,63.33,6875,0.95
258,C,9.98,6900,-0.01
258,A,11.75,6720,0.01
258,G,15.07,7436,0.77
258,D,16.92,7696,0.63
258,E,19.17,7616,0.71
258,G,20.46,7476,0.79
258,D,22.21,7716,0.63
258,C,24.25,6780,0.01
258,B,26.05,6740,0.01
258,F,28.07,9778,0.85
258,G,29.24,7496,0.79
258,D,31.14,7516,0.79
258,E,33.21,7576,0.64
258,C,34.79,6840,-0.01
258,B,36.46,6720,0.01
258,G,38.47,7496,0.74
258,A,40.77,6840,-0.03
258,C,43.9,6860,-0.01
258,E,45.56,7696,0.81
258,G,47.13,7396,0.79
258,D,49.12,7496,0.83
258,A,51.31,6740,0.01
258,G,54.6,7456,0.81
258,F,56.85,9798,0.81
258,X,57.83,6875,0.87
259,G,9.96,7436,0.83
259,F,12.27,10058,0.66
259,B,13.39,6900,-0.02
259,D,15.01,7496,0.78
259,G,17.23,7396,0.74
259,B,19.45,6780,0.01
259,G,21.41,7516,0.69
259,C,23.73,6720,0.01
259,G,25.65,7516,0.7
259,C,27.79,6820,0.0
259,A,29.56,6740,0.01
259,F,32.83,9978,0.83
259,C,34.01,6900,-0.01
259,A,35.8,6780,0.0
259,F,38.98,9778,0.78
259,E,40.23,7756,0.83
259,X,41.5,6875,0.91
260,B,9.98,6740,0.01
260,A,11.84,6800,0.0
260,F,15.1,10058,0.71
260,D,15.81,7616,0.73
260,F,17.85,9798,0.9
260,G,18.93,7336,0.72
260,A,21.12,6780,0.0
260,F,24.25,9818,0.85
260,D,25.1,7536,0.88
260,G,27.3,7556,0.62
260,E,29.47,7536,0.59
260,D,30.5,7716,0.64
260,A,32.67,6780,0.0
260,C,35.76,6820,-0.01
260,B,37.7,6720,0.01
260,C,39.67,6700,0.01
260,E,41.61,7756,0.82
260,D,42.71,7576,0.76
260,G,44.75,7396,0.75
260,F,46.9,9838,0.86
260,G,48.03,7556,0.65
260,E,50.19,7656,0.78
260,G,51.56,7456,0.84
260,E,53.79,7576,0.65
260,C,55.31,6880,-0.01
260,A,57.09,6820,-0.0
260,X,60.1,6875,0.91
261,F,9.96,10018,0.71
261,B,11.2,6700,0.01
261,D,12.8,7516,0.85
261,E,14.87,7516,0.57
261,G,16.36,7536,0.66
261,B,18.7,6780,0.0
261,G,20.54,7356,0.8
261,A,22.92,6880,-0.04
261,D,25.59,7676,0.66
261,E,27.78,7556,0.59
261,D,28.79,7556,0.78
261,B,30.9,6740,0.01
261,F,32.83,9938,0.81
261,G,33.87,7536,0.67
261,C,36.11,6720,0.02
261,D,37.51,7536,0.87
261,A,39.58,6880,-0.04
261,B,42.76,6840,-0.01
261,A,44.79,6780,0.0
261,E,48.0,7796,0.8
261,F,49.38,9958,0.83
261,A,50.47,6820,-0.03
261,F,53.61,9998,0.81
261,D,54.42,7536,0.81
261,E,56.61,7676,0.83
261,D,57.57,7536,0.87
261,C,59.6,6860,-0.01
261,E,61.28,7656,0.78
261,C,62.72,6800,0.0
261,F,64.41,9998,0.77
261,A,65.5,6760,0.01
261,D,68.29,7636,0.68
261,G,70.33,7376,0.84
261,X,72.46,6875,0.95
262,G,9.94,7436,0.85
262,E,12.2,7576,0.64
262,D,13.13,7476,0.8
262,F,15.38,9778,0.83
262,E,16.46,7636,0.73
262,F,17.84,9978,0.82
262,A,18.96,6720,0.01
262,B,22.3,6720,0.01
262,E,24.15,7776,0.87
262,F,25.53,9778,0.83
262,B,26.61,6740,0.01
262,E,28.62,7776,0.78
262,D,29.77,7776,0.58
262,C,31.86,6840,0.0
262,E,33.55,7576,0.64
262,G,35.04,7556,0.62
262,A,37.39,6860,-0.04
262,F,40.54,9958,0.83
262,E,41.59,7796,0.85
262,A,42.98,6880,-0.04
262,C,46.15,6720,0.01
262,G,47.93,7456,0.8
262,D,49.71,7596,0.76
262,C,51.83,6720,0.01
262,F,53.54,10038,0.77
262,A,54.58,6720,0.01
262,E,57.7,7576,0.65
262,C,59.08,6780,0.0
262,F,60.85,9838,0.88
262,C,62.01,6700,0.01
262,B,63.9,6800,-0.01
262,X,65.69,6875,0.88
263,C,9.96,6840,-0.01
263,F,11.83,9998,0.75
263,C,12.87,6840,0.0
263,E,14.65,7756,0.84
263,A,16.11,6840,-0.03
263,B,19.2,6760,0.01
263,A,21.28,6880,-0.04
263,F,24.51,10078,0.69
263,C,25.68,6800,0.0
263,A,27.49,6840,-0.03
263,B,30.74,6800,-0.01
263,F,32.64,10058,0.7
263,C,33.69,6880,-0.01
263,A,35.6,6720,0.01
263,B,38.7,6740,0.01
263,C,40.67,6800,0.0
263,D,42.02,7496,0.78
263,A,44.23,6800,0.0
263,E,47.39,7616,0.73
263,B,48.73,6900,-0.02
263,F,50.71,10038,0.73
263,G,51.91,7396,0.8
263,C,54.11,6720,0.02
263,B,55.89,6700,0.01
263,F,57.84,10018,0.69
263,G,58.87,7476,0.76
263,C,61.2,6800,0.0
263,B,62.86,6840,-0.01
263,F,64.8,9978,0.83
263,E,65.93,7696,0.82
263,A,67.5,6860,-0.04
263,C,70.64,6880,-0.01
263,B,72.41,6780,0.0
263,G,74.46,7396,0.86
263,D,76.38,7476,0.77
263,X,78.4,6875,0.93
264,G,9.93,7476,0.7
264,A,12.27,6780,0.0
264,E,15.32,7736,0.86
264,A,16.69,6840,-0.04
264,E,19.93,7696,0.79
264,A,21.36,6720,0.01
264,F,24.57,9778,0.86
264,C,25.62,6840,0.0
264,B,27.34,6700,0.01
264,F,29.22,10058,0.73
264,D,29.9,7616,0.76
264,E,32.12,7736,0.79
264,B,33.57,6860,-0.01
264,D,34.99,7536,0.84
264,C,37.17,6840,-0.01
264,A,38.87,6800,0.0
264,B,42.17,6840,-0.01
264,G,44.19,7536,0.65
264,A,46.54,6860,-0.04
264,G,49.58,7516,0.71
264,C,51.89,6860,-0.01
264,D,53.35,7536,0.77
264,C,55.62,6780,0.01
264,B,57.52,6760,0.0
264,G,59.59,7356,0.74
264,C,61.98,6880,-0.01
264,B,63.83,6820,-0.01
264,E,65.64,7796,0.83
264,C,67.07,6740,0.01
264,G,68.96,7376,0.85
264,A,71.25,6840,-0.03
264,G,74.3,7516,0.68
264,D,76.17,7656,0.66
264,E,78.39,7616,0.68
264,G,79.76,7416,0.86
264,C,82.01,6820,0.0
264,G,83.78,7516,0.64
264,E,85.93,7536,0.59
264,C,87.25,6800,0.0
264,F,89.13,9958,0.84
264,X,90.12,6875,0.91
265,F,9.99,9758,0.85
265,C,11.16,6820,-0.01
265,B,12.97,6700,0.01
265,G,15.01,7536,0.6
265,D,16.75,7716,0.63
265,C,18.87,6840,-0.01
265,A,20.66,6900,-0.04
265,D,23.53,7536,0.8
265,B,25.81,6860,-0.02
265,D,27.24,7556,0.83
265,E,29.53,7756,0.83
265,X,30.81,6875,0.88
266,D,9.56,7756,0.6
266,F,11.67,9918,0.87
266,A,12.88,6880,-0.04
266,C,16.05,6780,0.01
266,F,17.9,9778,0.84
266,C,18.96,6840,0.0
266,E,20.77,7816,0.81
266,A,22.23,6860,-0.03
266,G,25.45,7516,0.72
266,E,27.63,7776,0.79
266,A,29.03,6760,0.01
266,B,32.32,6740,0.01
266,E,34.16,7576,0.63
266,C,35.49,6840,0.0
266,G,37.3,7456,0.72
266,B,39.54,6840,-0.01
266,D,41.02,7596,0.81
266,A,43.16,6900,-0.04
266,F,46.39,10038,0.68
266,X,47.37,6875,0.87
267,C,9.98,6780,0.0
267,E,11.73,7796,0.78
267,G,13.11,7556,0.64
267,D,14.96,7736,0.62
267,E,16.97,7596,0.69
267,A,18.3,6780,0.0
267,E,21.39,7676,0.84
267,C,22.78,6740,0.01
267,D,24.11,7536,0.81
267,A,26.28,6740,0.01
267,E,29.53,7696,0.82
267,B,30.99,6900,-0.01
267,F,32.95,9938,0.77
267,A,34.12,6840,-0.03
267,B,37.19,6820,-0.01
267,C,39.02,6740,0.01
267,D,40.5,7676,0.61
267,E,42.63,7616,0.68
267,D,43.76,7696,0.65
267,B,45.84,6880,-0.01
267,F,47.86,9978,0.82
267,C,48.87,6800,0.01
267,B,50.78,6840,-0.01
267,E,52.76,7776,0.84
267,D,53.77,7616,0.73
267,E,55.82,7756,0.9
267,F,57.12,9958,0.83
267,E,58.35,7676,0.79
267,C,59.77,6820,-0.01
267,A,61.68,6840,-0.03
267,B,64.9,6900,-0.02
267,D,66.4,7696,0.64
267,C,68.63,6860,0.0
267,E,70.3,7756,0.87
267,F,71.68,9798,0.84
267,B,72.84,6840,-0.01
267,F,74.78,9918,0.89
267,E,75.79,7696,0.86
267,A,77.29,6700,0.02
267,B,80.47,6800,0.0
267,F,82.4,9958,0.78
267,A,83.49,6860,-0.04
267,D,86.32,7536,0.88
267,E,88.59,7716,0.85
267,G,89.96,7516,0.68
267,X,92.08,6875,0.92
268,E,9.54,7776,0.87
268,C,10.85,6780,0.0
268,A,12.51,6720,0.02
268,E,15.8,7696,0.89
268,A,17.23,6800,0.0
268,D,20.1,7596,0.81
268,C,22.34,6720,0.02
268,B,24.28,6900,-0.02
268,F,26.21,10038,0.71
268,A,27.26,6840,-0.03
268,G,30.45,7336,0.74
268,X,32.58,6875,0.93
269,B,10.0,6900,-0.02
269,F,11.77,9838,0.68
269,G,12.74,7536,0.69
269,E,14.98,7756,0.86
269,D,15.91,7596,0.79
269,G,18.0,7376,0.84
269,B,20.32,6740,0.01
269,D,22.02,7616,0.72
269,E,24.02,7796,0.82
269,B,25.5,6900,-0.02
269,C,27.48,6800,0.0
269,F,29.15,9958,0.86
269,A,30.26,6780,0.0
269,X,33.31,6875,0.91
270,D,9.58,7516,0.83
270,F,11.74,9858,0.9
270,D,12.37,7576,0.8
270,C,14.43,6840,-0.01
270,D,15.71,7676,0.65
270,B,17.9,6760,0.0
270,A,19.99,6720,0.01
270,D,22.94,7576,0.8
270,A,24.98,6780,0.01
270,G,28.18,7536,0.68
270,B,30.55,6720,0.01
270,A,32.56,6820,-0.0
270,G,35.64,7476,0.8
270,D,37.64,7736,0.62
270,A,39.83,6840,-0.03
270,B,42.89,6840,-0.01
270,A,44.9,6840,-0.03
270,C,48.02,6780,0.01
270,G,49.8,7356,0.71
270,A,52.04,6880,-0.04
270,E,55.04,7756,0.82
270,D,56.06,7476,0.82
270,C,58.31,6800,0.0
270,A,60.13,6840,-0.03
270,E,63.18,7656,0.77
270,D,64.36,7456,0.75
270,E,66.65,7536,0.58
270,C,68.0,6760,0.0
270,G,69.85,7556,0.64
270,C,71.96,6860,-0.01
270,A,73.74,6840,-0.04
270,F,76.91,9918,0.91
270,A,77.95,6720,0.01
270,E,81.06,7536,0.57
270,C,82.39,6860,-0.01
270,D,83.73,7616,0.73
270,B,85.82,6700,0.01
270,X,87.67,6875,0.9
271,C,9.99,6860,-0.01
271,F,11.62,9918,0.82
271,E,12.86,7776,0.83
271,D,13.92,7556,0.86
271,C,15.94,6780,0.01
271,E,17.78,7576,0.67
271,B,19.17,6740,0.01
271,G,21.07,7596,0.56
271,A,23.4,6720,0.01
271,F,26.55,9858,0.84
271,D,27.42,7696,0.64
271,B,29.46,6740,0.01
271,C,31.53,6900,-0.01
271,D,32.97,7576,0.79
271,B,34.99,6780,0.0
271,D,36.53,7556,0.81
271,E,38.62,7816,0.75
271,F,40.0,9858,0.87
271,D,40.66,7676,0.68
271,G,42.81,7576,0.57
271,B,45.12,6820,-0.01
271,G,47.03,7356,0.8
271,C,49.23,6760,0.01
271,A,50.99,6880,-0.04
271,X,53.99,6875,0.9
272,G,9.95,7516,0.75
272,A,12.14,6720,0.02
272,D,15.02,7496,0.84
272,G,17.25,7516,0.67
272,B,19.48,6820,-0.01
272,E,21.33,7756,0.9
272,B,22.65,6760,0.0
272,D,24.21,7536,0.77
272,C,26.46,6780,0.0
272,E,28.33,7616,0.7
272,G,29.77,7396,0.87
272,B,31.94,6720,0.01
272,C,33.99,6840,0.0
272,G,35.72,7516,0.71
272,C,38.09,6800,0.0
272,D,39.47,7496,0.77
272,B,41.53,6900,-0.02
272,E,43.45,7616,0.74
272,B,44.81,6740,0.01
272,C,46.78,6860,-0.01
272,B,48.58,6780,0.0
272,F,50.65,9798,0.91
272,X,51.63,6875,0.93
273,A,9.96,6800,0.0
273,B,13.27,6880,-0.01
273,E,15.15,7576,0.64
273,D,16.33,7596,0.83
273,B,18.54,6760,0.01
273,A,20.4,6800,0.0
273,C,23.56,6880,-0.01
273,E,25.25,7816,0.84
273,D,26.34,7596,0.8
273,A,28.38,6780,0.01
273,B,31.46,6740,0.01
273,E,33.46,7816,0.83
273,F,34.92,9858,0.87
273,E,36.0,7696,0.82
273,F,37.3,9838,0.88
273,G,38.29,7436,0.83
273,X,40.41,6875,0.89
274,A,9.96,6820,0.0
274,F,13.26,9918,0.78
274,B,14.42,6740,0.0
274,F,16.29,9938,0.83
274,E,17.54,7516,0.57
274,D,18.62,7656,0.72
274,E,20.9,7536,0.6
274,D,21.88,7476,0.79
274,E,24.11,7776,0.89
274,A,25.57,6820,0.0
274,F,28.72,9858,0.87
274,B,29.77,6840,-0.01
274,E,31.83,7516,0.56
274,F,33.14,9818,0.9
274,C,34.38,6900,-0.01
274,B,36.14,6780,-0.01
274,G,37.96,7496,0.74
274,D,39.72,7576,0.86
274,B,41.79,6880,-0.01
274,F,43.81,10018,0.72
274,E,44.97,7556,0.6
274,G,46.45,7476,0.7
274,A,48.63,6740,0.01
274,B,51.89,6800,0.0
274,G,53.85,7476,0.84
274,A,56.23,6840,-0.03
274,G,59.36,7456,0.84
274,F,61.69,9978,0.82
274,C,62.83,6820,-0.01
274,X,64.47,6875,0.91
275,C,10.0,6800,0.0
275,A,11.75,6760,0.01
275,C,14.88,6880,-0.01
275,F,16.64,9998,0.8
275,A,17.9,6900,-0.04
275,B,20.92,6760,0.0
275,E,22.78,7676,0.79
275,C,24.27,6760,0.01
275,A,26.23,6720,0.01
275,D,29.02,7776,0.55
275,A,31.2,6800,0.0
275,D,34.12,7556,0.85
275,F,36.3,9918,0.89
275,C,37.41,6860,-0.01
275,F,39.16,10038,0.73
275,B,40.29,6800,-0.01
275,D,41.73,7756,0.59
275,F,43.74,9978,0.83
275,E,44.77,7616,0.69
275,C,46.15,6880,-0.01
275,A,48.02,6760,0.01
275,F,51.1,10078,0.65
275,G,52.13,7536,0.64
275,B,54.27,6760,0.01
275,G,56.26,7396,0.86
275,B,58.62,6780,0.01
275,A,60.56,6800,0.0
275,C,63.72,6840,-0.01
275,A,65.39,6840,-0.03
275,G,68.63,7496,0.75
275,D,70.48,7516,0.82
275,E,72.76,7796,0.8
275,C,74.11,6800,0.01
275,A,75.89,6720,0.01
275,C,79.0,6760,0.01
275,E,80.8,7716,0.88
275,A,82.28,6820,-0.0
275,F,85.55,9938,0.87
275,X,86.54,6875,0.86
276,D,9.56,7576,0.84
276,C,11.77,6720,0.01
276,G,13.56,7336,0.74
276,B,15.73,6740,0.01
276,G,17.56,7556,0.63
276,E,19.83,7716,0.83
276,D,20.97,7576,0.87
276,B,23.07,6780,0.0
276,G,25.12,7576,0.57
276,E,27.41,7736,0.83
276,D,28.42,7656,0.69
276,B,30.44,6780,0.01
276,D,31.99,7616,0.74
276,F,34.14,9818,0.88
276,G,35.14,7436,0.86
276,A,37.41,6760,0.01
276,X,40.47,6875,0.92
277,C,9.97,6800,0.0
277,A,11.69,6820,-0.03
277,G,14.97,7356,0.78
277,E,17.1,7576,0.65
277,D,18.24,7596,0.82
